DateEncashment,PartyName,AccountNum,PayBranchCode,PayTeller,Unique_key
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13410
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13406
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13421
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13413
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13419
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13415
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13423
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13417
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13428
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13426
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13422
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13420
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13424
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12760
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12746
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12752
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12758
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12750
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12748
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12756
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12762
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12744
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12754
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13425
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13427
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13433
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13429
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13435
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13431
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13442
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13436
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13438
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13432
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13444
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13446
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13430
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13434
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,TL13440
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13505
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13517
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13515
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13501
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13503
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13511
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13513
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13507
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13509
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13519
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13506
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13504
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13510
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13502
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL13508
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12759
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12761
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,TL12763
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1165
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1169
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1163
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1161
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1167
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1164
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1166
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1168
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1172
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1170
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1171
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1173
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1174
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1177
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1175
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1190
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1180
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1178
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1184
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1188
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1186
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1176
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1182
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1192
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1181
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1183
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1179
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1187
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1185
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL1191
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1189
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1195
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1197
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1193
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1199
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1194
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1196
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1202
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1198
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1200
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1201
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1203
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1209
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1205
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1207
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1208
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1206
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1210
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1204
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1211
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1212
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1215
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1219
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1213
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1217
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1221
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1216
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1214
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1270
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1268
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1271
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1273
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1222
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1226
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1228
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1232
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1218
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1224
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1230
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1220
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1223
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1227
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1225
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1234
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1236
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1238
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1239
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL1272
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL1274
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL1275
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1252
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1248
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1250
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1256
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL1240
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1254
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1246
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1244
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL1242
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL1247
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1243
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL1245
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL1249
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1241
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1257
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1255
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1251
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1259
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1253
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1258
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1264
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1260
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1262
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3723135,OL1266
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1261
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1265
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1269
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1263
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1267
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1276
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1287
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1281
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1277
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1279
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1278
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1282
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1280
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1288
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1284
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1286
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1285
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1283
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1231
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1237
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1235
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1229
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1233
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1289
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,OL1291
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL3224
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL3220
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,3303527,OL3222
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,TT9609
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,TT9613
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,TT9615
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,TT9607
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,TT9611
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,TT9608
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,TT9612
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,TT9616
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,TT9610
2019-10-15,BHARATIYA JANATA PARTY,*******8244,691,2039265,TT9614
2019-10-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL7540
2019-10-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL7542
2019-10-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,OL23716
2019-10-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,OL23717
2019-10-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,OL23712
2019-10-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,OL23714
2019-10-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,OL23715
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7707
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7713
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7709
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7721
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7715
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7723
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7705
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7711
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7717
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7719
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7728
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7742
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7758
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7762
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7754
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7764
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7748
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7734
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7744
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7722
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7766
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7740
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7736
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7746
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7760
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7750
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7726
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7730
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7770
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7732
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7756
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7768
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7724
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7752
2019-10-16,BHARATIYA JANATA PARTY,*******8244,691,3019063,OC7738
2019-10-18,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC8180
2019-10-18,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC8182
2019-10-18,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC8184
2019-10-18,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC8186
2019-10-18,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC8178
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7710
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7718
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7706
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7714
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7712
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7708
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7716
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7720
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7727
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7729
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7725
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7743
2019-10-19,BHARATIYA JANATA PARTY,*******8244,691,3723135,OC7745
2019-10-19,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL13200
2019-10-19,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL13198
2019-10-19,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL13202
2019-10-19,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL13204
2019-10-19,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL13206
2019-10-19,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL13190
2019-10-19,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL13208
2019-10-19,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL13194
2019-10-19,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL13192
2019-10-19,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,2039265,TL13196
2019-10-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,3723135,TL13164
2019-10-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,3723135,TL13168
2019-10-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,3723135,TL13160
2019-10-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,3723135,TL13162
2019-10-22,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691,3723135,TL13166
2019-10-23,BHARATIYA JANATA PARTY,*******8244,691,2039265,OC6599
2019-10-23,BHARATIYA JANATA PARTY,*******8244,691,2039265,OC8177
2019-10-23,BHARATIYA JANATA PARTY,*******8244,691,2039265,OC8179
2019-10-23,BHARATIYA JANATA PARTY,*******8244,691,2039265,TL13171
2020-01-20,BIJU JANATA DAL,*******4340,41,3765377,OC4727
2020-01-20,BIJU JANATA DAL,*******4340,41,3765377,OC4729
2020-01-20,BIJU JANATA DAL,*******4340,41,3765377,OC4723
2020-01-20,BIJU JANATA DAL,*******4340,41,3765377,OC4725
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC821
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC827
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC814
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC806
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC830
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC802
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC832
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC817
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC809
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC824
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC804
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC815
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC822
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC828
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC818
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC838
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC835
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC825
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC810
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC833
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8187
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8191
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8109
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8199
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8183
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8189
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8103
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8107
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8105
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8195
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8193
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8111
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8185
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8197
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC8101
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC7755
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC7767
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC7763
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC7759
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC7757
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC7765
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC7769
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC7751
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC7761
2020-01-21,BHARATIYA JANATA PARTY,*******8244,691,3428540,OC7753
2020-01-24,AAM AADMI PARTY,*******5086,691,3428540,TL13512
2020-01-24,AAM AADMI PARTY,*******5086,691,3428540,TL13516
2020-01-24,AAM AADMI PARTY,*******5086,691,3428540,TL13514
2020-01-24,BIJU JANATA DAL,*******4340,41,3765377,OC4733
2020-01-24,BIJU JANATA DAL,*******4340,41,3765377,OC4731
2020-01-24,BIJU JANATA DAL,*******4340,41,3765377,OC4735
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7982
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7984
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7986
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7998
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7988
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7990
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7996
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7992
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7994
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7991
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,OC7989
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,TL13457
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,TL13451
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,TL13459
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,TL13453
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,TL13455
2020-01-27,ALL INDIA TRINAMOOL CONGRESS,*******0688,1,3476510,TL13456
