Unique_key,Denomination
OC14692,10000000.0
OC14693,10000000.0
OC14694,10000000.0
OC14695,10000000.0
OC14696,10000000.0
OC14697,10000000.0
OC14698,10000000.0
OC14699,10000000.0
OC1470,10000000.0
OC14700,10000000.0
OC14701,10000000.0
OC14702,10000000.0
OC14703,10000000.0
OC14704,10000000.0
OC14705,10000000.0
OC14706,10000000.0
OC14707,10000000.0
OC14708,10000000.0
OC14709,10000000.0
OC1471,10000000.0
OC14710,10000000.0
OC14711,10000000.0
OC14712,10000000.0
OC14713,10000000.0
OC14714,10000000.0
OC14715,10000000.0
OC14716,10000000.0
OC14717,10000000.0
OC14718,10000000.0
OC14719,10000000.0
OC1472,10000000.0
OC14720,10000000.0
OC14721,10000000.0
OC14722,10000000.0
OC14723,10000000.0
OC14724,10000000.0
OC14725,10000000.0
OC14726,10000000.0
OC14727,10000000.0
OC14728,10000000.0
OC14729,10000000.0
OC14730,10000000.0
OC14731,10000000.0
OC14732,10000000.0
OC14733,10000000.0
OC14734,10000000.0
OC14735,10000000.0
OC14736,10000000.0
OC14737,10000000.0
OC14738,10000000.0
OC14739,10000000.0
OC1474,10000000.0
OC14740,10000000.0
OC14741,10000000.0
OC14742,10000000.0
OC14743,10000000.0
OC14744,10000000.0
OC14745,10000000.0
OC14746,10000000.0
OC14747,10000000.0
OC14748,10000000.0
OC14749,10000000.0
OC14750,10000000.0
OC14751,10000000.0
OC14752,10000000.0
OC14753,10000000.0
OC14754,10000000.0
OC14755,10000000.0
OC14756,10000000.0
OC14757,10000000.0
OC14758,10000000.0
OC14759,10000000.0
OC1476,10000000.0
OC14760,10000000.0
OC14761,10000000.0
OC14762,10000000.0
OC14763,10000000.0
OC14764,10000000.0
OC14765,10000000.0
OC14766,10000000.0
OC14767,10000000.0
OC14768,10000000.0
OC14769,10000000.0
OC14770,10000000.0
OC14771,10000000.0
OC14772,10000000.0
OC14773,10000000.0
OC14774,10000000.0
OC14775,10000000.0
OC14776,10000000.0
OC14777,10000000.0
OC14778,10000000.0
OC14779,10000000.0
OC1478,10000000.0
OC14780,10000000.0
OC14781,10000000.0
OC14782,10000000.0
OC14783,10000000.0
OC14784,10000000.0
OC14785,10000000.0
OC14786,10000000.0
OC14787,10000000.0
OC14788,10000000.0
OC14789,10000000.0
OC14790,10000000.0
OC14791,10000000.0
OC14792,10000000.0
OC14793,10000000.0
OC14794,10000000.0
OC14795,10000000.0
OC14796,10000000.0
OC14797,10000000.0
OC14798,10000000.0
OC14799,10000000.0
OC1480,10000000.0
OC14800,10000000.0
OC14801,10000000.0
OC14802,10000000.0
OC14803,10000000.0
OC14804,10000000.0
OC14805,10000000.0
OC14806,10000000.0
OC14807,10000000.0
OC14808,10000000.0
OC14809,10000000.0
OC14810,10000000.0
OC14811,10000000.0
OC14812,10000000.0
OC14813,10000000.0
OC14814,10000000.0
OC14815,10000000.0
OC14816,10000000.0
OC14817,10000000.0
OC14818,10000000.0
OC14819,10000000.0
OC14820,10000000.0
OC14821,10000000.0
OC14822,10000000.0
OC14823,10000000.0
OC14824,10000000.0
OC14825,10000000.0
OC14826,10000000.0
OC14827,10000000.0
OC14828,10000000.0
OC14829,10000000.0
OC14830,10000000.0
OC14831,10000000.0
OC14832,10000000.0
OC14833,10000000.0
OC14834,10000000.0
OC14835,10000000.0
OC14836,10000000.0
OC14837,10000000.0
OC14838,10000000.0
OC14839,10000000.0
OC14840,10000000.0
OC14841,10000000.0
OC14842,10000000.0
OC14843,10000000.0
OC14844,10000000.0
OC14845,10000000.0
OC14846,10000000.0
OC14847,10000000.0
OC14848,10000000.0
OC14849,10000000.0
OC14850,10000000.0
OC14851,10000000.0
OC14852,10000000.0
OC14853,10000000.0
OC14854,10000000.0
OC14855,10000000.0
OC14856,10000000.0
OC14857,10000000.0
OC14858,10000000.0
OC14859,10000000.0
OC14860,10000000.0
OC14861,10000000.0
OC14862,10000000.0
OC14863,10000000.0
OC14864,10000000.0
OC14865,10000000.0
OC14866,10000000.0
OC14867,10000000.0
OC14868,10000000.0
OC14869,10000000.0
OC14870,10000000.0
OC14871,10000000.0
OC14872,10000000.0
OC14873,10000000.0
OC14874,10000000.0
OC14875,10000000.0
OC14876,10000000.0
OC14877,10000000.0
OC14878,10000000.0
OC14879,10000000.0
OC14880,10000000.0
OC14881,10000000.0
OC14882,10000000.0
OC14883,10000000.0
OC14884,10000000.0
OC14885,10000000.0
OC14886,10000000.0
OC14887,10000000.0
OC14888,10000000.0
OC14889,10000000.0
OC14890,10000000.0
OC14891,10000000.0
OC14892,10000000.0
OC14893,10000000.0
OC14894,10000000.0
OC14895,10000000.0
OC14896,10000000.0
OC14897,10000000.0
OC14898,10000000.0
OC14899,10000000.0
OC14900,10000000.0
OC14901,10000000.0
OC14902,10000000.0
OC14903,10000000.0
OC14904,10000000.0
OC14905,10000000.0
OC14906,10000000.0
OC14907,10000000.0
OC14908,10000000.0
OC14909,10000000.0
OC14910,10000000.0
OC14911,10000000.0
OC14912,10000000.0
OC14913,10000000.0
OC14914,10000000.0
OC14915,10000000.0
OC14916,10000000.0
OC14917,10000000.0
OC14918,10000000.0
OC14919,10000000.0
OC14920,10000000.0
OC14921,10000000.0
OC14922,10000000.0
OC14923,10000000.0
OC14924,10000000.0
OC14925,10000000.0
OC14926,10000000.0
OC14927,10000000.0
OC14928,10000000.0
OC14929,10000000.0
OC14930,10000000.0
OC14931,10000000.0
OC14932,10000000.0
OC14933,10000000.0
OC14934,10000000.0
OC14935,10000000.0
OC14936,10000000.0
OC14937,10000000.0
OC14938,10000000.0
OC14939,10000000.0
OC14940,10000000.0
OC14941,10000000.0
OC14942,10000000.0
OC14943,10000000.0
OC14944,10000000.0
OC14945,10000000.0
OC14946,10000000.0
OC14947,10000000.0
OC14948,10000000.0
OC14949,10000000.0
OC14950,10000000.0
OC14951,10000000.0
OC14952,10000000.0
OC14953,10000000.0
OC14954,10000000.0
OC14955,10000000.0
OC14956,10000000.0
OC14957,10000000.0
OC14958,10000000.0
OC14959,10000000.0
OC14960,10000000.0
OC14961,10000000.0
OC14962,10000000.0
OC14963,10000000.0
OC14964,10000000.0
OC14965,10000000.0
OC14966,10000000.0
OC14967,10000000.0
OC14968,10000000.0
OC14969,10000000.0
OC14970,10000000.0
OC14971,10000000.0
OC14972,10000000.0
OC14973,10000000.0
OC14974,10000000.0
OC14975,10000000.0
OC14976,10000000.0
OC14977,10000000.0
OC14978,10000000.0
OC14979,10000000.0
OC14980,10000000.0
OC14981,10000000.0
OC14982,10000000.0
OC14983,10000000.0
OC14984,10000000.0
OC14985,10000000.0
OC14986,10000000.0
OC14987,10000000.0
OC14988,10000000.0
OC14989,10000000.0
OC14990,10000000.0
OC14991,10000000.0
OC14992,10000000.0
OC14993,10000000.0
OC14994,10000000.0
OC14995,10000000.0
OC14996,10000000.0
OC14997,10000000.0
OC14998,10000000.0
OC14999,10000000.0
OC15000,10000000.0
OC15001,10000000.0
OC15002,10000000.0
OC15003,10000000.0
OC15004,10000000.0
OC15005,10000000.0
OC15006,10000000.0
OC15007,10000000.0
OC15008,10000000.0
OC15009,10000000.0
OC15010,10000000.0
OC15011,10000000.0
OC15012,10000000.0
OC15013,10000000.0
OC15014,10000000.0
OC15015,10000000.0
OC15016,10000000.0
OC15017,10000000.0
OC15018,10000000.0
OC15019,10000000.0
OC15020,10000000.0
OC15021,10000000.0
OC15022,10000000.0
OC15023,10000000.0
OC15024,10000000.0
OC15025,10000000.0
OC15026,10000000.0
OC15027,10000000.0
OC15028,10000000.0
OC15029,10000000.0
OC15030,10000000.0
OC15031,10000000.0
OC15032,10000000.0
OC15033,10000000.0
OC15034,10000000.0
OC15035,10000000.0
OC15036,10000000.0
OC15037,10000000.0
OC15038,10000000.0
OC15039,10000000.0
OC15040,10000000.0
OC15041,10000000.0
OC15042,10000000.0
OC15043,10000000.0
OC15044,10000000.0
OC15045,10000000.0
OC15046,10000000.0
OC15047,10000000.0
OC15048,10000000.0
OC15049,10000000.0
OC15050,10000000.0
OC15051,10000000.0
OC15052,10000000.0
OC15053,10000000.0
OC15054,10000000.0
OC15055,10000000.0
OC15056,10000000.0
OC15057,10000000.0
OC15058,10000000.0
OC15059,10000000.0
OC15060,10000000.0
OC15061,10000000.0
OC15062,10000000.0
OC15063,10000000.0
OC15064,10000000.0
OC15065,10000000.0
OC15066,10000000.0
OC15067,10000000.0
OC15068,10000000.0
OC15069,10000000.0
OC15070,10000000.0
OC15071,10000000.0
OC15072,10000000.0
OC15073,10000000.0
OC15074,10000000.0
OC15075,10000000.0
OC15076,10000000.0
OC15077,10000000.0
OC15078,10000000.0
OC15079,10000000.0
OC15080,10000000.0
OC15081,10000000.0
OC15082,10000000.0
OC15083,10000000.0
OC15084,10000000.0
OC15085,10000000.0
OC15086,10000000.0
OC15087,10000000.0
OC15088,10000000.0
OC15089,10000000.0
OC15090,10000000.0
OC15091,10000000.0
OC15092,10000000.0
OC15093,10000000.0
OC15094,10000000.0
OC15095,10000000.0
OC15096,10000000.0
OC15097,10000000.0
OC15098,10000000.0
OC15099,10000000.0
OC15100,10000000.0
OC15101,10000000.0
OC15102,10000000.0
OC15103,10000000.0
OC15104,10000000.0
OC15105,10000000.0
OC15106,10000000.0
OC15107,10000000.0
OC15108,10000000.0
OC15109,10000000.0
OC15110,10000000.0
OC15111,10000000.0
OC15112,10000000.0
OC15113,10000000.0
OC15114,10000000.0
OC15115,10000000.0
OC15116,10000000.0
OC15117,10000000.0
OC15118,10000000.0
OC15119,10000000.0
OC15120,10000000.0
OC15121,10000000.0
OC15122,10000000.0
OC15123,10000000.0
OC15124,10000000.0
OC15125,10000000.0
OC15126,10000000.0
OC15127,10000000.0
OC15128,10000000.0
OC15129,10000000.0
OC15130,10000000.0
OC15131,10000000.0
OC15132,10000000.0
OC15133,10000000.0
OC15134,10000000.0
OC15135,10000000.0
OC15136,10000000.0
OC15137,10000000.0
OC15138,10000000.0
OC15139,10000000.0
OC15140,10000000.0
OC15141,10000000.0
OC15142,10000000.0
OC15143,10000000.0
OC15144,10000000.0
OC15145,10000000.0
OC15146,10000000.0
OC15147,10000000.0
OC15148,10000000.0
OC15149,10000000.0
OC15150,10000000.0
OC15151,10000000.0
OC15152,10000000.0
OC15153,10000000.0
OC15154,10000000.0
OC15155,10000000.0
OC15156,10000000.0
OC15157,10000000.0
OC15158,10000000.0
OC15159,10000000.0
OC15160,10000000.0
OC15161,10000000.0
OC15162,10000000.0
OC15163,10000000.0
OC15164,10000000.0
OC15165,10000000.0
OC15166,10000000.0
OC15167,10000000.0
OC15168,10000000.0
OC15169,10000000.0
OC15170,10000000.0
OC15171,10000000.0
OC15172,10000000.0
OC15173,10000000.0
OC15174,10000000.0
OC15176,10000000.0
OC15177,10000000.0
OC15178,10000000.0
OC15179,10000000.0
OC15180,10000000.0
OC15181,10000000.0
OC15182,10000000.0
OC15183,10000000.0
OC15184,10000000.0
OC15185,10000000.0
OC15186,10000000.0
OC15187,10000000.0
OC15188,10000000.0
OC15189,10000000.0
OC15190,10000000.0
OC15191,10000000.0
OC15192,10000000.0
OC15193,10000000.0
OC15194,10000000.0
OC15195,10000000.0
OC15196,10000000.0
OC15197,10000000.0
OC15198,10000000.0
OC15199,10000000.0
OC15200,10000000.0
OC15201,10000000.0
OC15202,10000000.0
OC15203,10000000.0
OC15204,10000000.0
OC15205,10000000.0
OC15206,10000000.0
OC15207,10000000.0
OC15208,10000000.0
OC15209,10000000.0
OC15210,10000000.0
OC15211,10000000.0
OC15212,10000000.0
OC15213,10000000.0
OC15214,10000000.0
OC15215,10000000.0
OC15216,10000000.0
OC15217,10000000.0
OC15218,10000000.0
OC15219,10000000.0
OC15220,10000000.0
OC15221,10000000.0
OC15222,10000000.0
OC15223,10000000.0
OC15224,10000000.0
OC15225,10000000.0
OC15226,10000000.0
OC15227,10000000.0
OC15228,10000000.0
OC15229,10000000.0
OC15230,10000000.0
OC15231,10000000.0
OC15232,10000000.0
OC15233,10000000.0
OC15234,10000000.0
OC15235,10000000.0
OC15236,10000000.0
OC15237,10000000.0
OC15238,10000000.0
OC15239,10000000.0
OC15240,10000000.0
OC15241,10000000.0
OC15242,10000000.0
OC15244,10000000.0
OC15246,10000000.0
OC15248,10000000.0
OC15250,10000000.0
OC15252,10000000.0
OC15254,10000000.0
OC15256,10000000.0
OC15258,10000000.0
OC15260,10000000.0
OC15262,10000000.0
OC15264,10000000.0
OC15266,10000000.0
OC15268,10000000.0
OC15270,10000000.0
OC15272,10000000.0
OC15274,10000000.0
OC15276,10000000.0
OC15278,10000000.0
OC15280,10000000.0
OC15282,10000000.0
OC15284,10000000.0
OC15286,10000000.0
OC15288,10000000.0
OC15290,10000000.0
OC15292,10000000.0
OC15294,10000000.0
OC15296,10000000.0
OC15298,10000000.0
OC15300,10000000.0
OC15302,10000000.0
OC15304,10000000.0
OC15306,10000000.0
OC15308,10000000.0
OC15310,10000000.0
OC15312,10000000.0
OC15314,10000000.0
OC15316,10000000.0
OC15318,10000000.0
OC15320,10000000.0
OC15322,10000000.0
OC15324,10000000.0
OC15326,10000000.0
OC15328,10000000.0
OC15330,10000000.0
OC15332,10000000.0
OC15334,10000000.0
OC15336,10000000.0
OC15338,10000000.0
OC15340,10000000.0
OC15342,10000000.0
OC15344,10000000.0
OC15526,10000000.0
OC15527,10000000.0
OC15528,10000000.0
OC15529,10000000.0
OC15530,10000000.0
OC15531,10000000.0
OC15532,10000000.0
OC15533,10000000.0
OC15534,10000000.0
OC15535,10000000.0
OC15536,10000000.0
OC15537,10000000.0
OC15538,10000000.0
OC15539,10000000.0
OC15540,10000000.0
OC15541,10000000.0
OC15542,10000000.0
OC15543,10000000.0
OC15544,10000000.0
OC15545,10000000.0
OC15546,10000000.0
OC15547,10000000.0
OC15548,10000000.0
OC15549,10000000.0
OC15550,10000000.0
OC15551,10000000.0
OC15552,10000000.0
OC15553,10000000.0
OC15554,10000000.0
OC15555,10000000.0
OC15556,10000000.0
OC15557,10000000.0
OC15558,10000000.0
OC15559,10000000.0
OC15560,10000000.0
OC15561,10000000.0
OC15562,10000000.0
OC15563,10000000.0
OC15564,10000000.0
OC15565,10000000.0
OC15566,10000000.0
OC15567,10000000.0
OC15568,10000000.0
OC15569,10000000.0
OC15570,10000000.0
OC15571,10000000.0
OC15572,10000000.0
OC15573,10000000.0
OC15574,10000000.0
OC15575,10000000.0
OC15576,10000000.0
OC15577,10000000.0
OC15578,10000000.0
OC15579,10000000.0
OC15580,10000000.0
OC15581,10000000.0
OC15582,10000000.0
OC15583,10000000.0
OC15584,10000000.0
OC15585,10000000.0
OC15586,10000000.0
OC15587,10000000.0
OC15588,10000000.0
OC15589,10000000.0
OC15590,10000000.0
OC15591,10000000.0
OC15592,10000000.0
OC15593,10000000.0
OC15594,10000000.0
OC15595,10000000.0
OC15596,10000000.0
OC15597,10000000.0
OC15598,10000000.0
OC15599,10000000.0
OC15600,10000000.0
OC15601,10000000.0
OC15602,10000000.0
OC15603,10000000.0
OC15604,10000000.0
OC15605,10000000.0
OC15606,10000000.0
OC15607,10000000.0
OC15608,10000000.0
OC15609,10000000.0
OC15610,10000000.0
OC15611,10000000.0
OC15612,10000000.0
OC15613,10000000.0
OC15614,10000000.0
OC15615,10000000.0
OC15616,10000000.0
OC15617,10000000.0
OC15618,10000000.0
OC15619,10000000.0
OC15620,10000000.0
OC15621,10000000.0
OC15622,10000000.0
OC15623,10000000.0
OC15624,10000000.0
OC15625,10000000.0
OC15626,10000000.0
OC15627,10000000.0
OC15628,10000000.0
OC15629,10000000.0
OC15630,10000000.0
OC15631,10000000.0
OC15632,10000000.0
OC15633,10000000.0
OC15634,10000000.0
OC15635,10000000.0
OC15636,10000000.0
OC15637,10000000.0
OC15638,10000000.0
OC15639,10000000.0
OC15640,10000000.0
OC15641,10000000.0
OC15642,10000000.0
OC15643,10000000.0
OC15644,10000000.0
OC15645,10000000.0
OC15646,10000000.0
OC15647,10000000.0
OC15648,10000000.0
OC15649,10000000.0
OC15650,10000000.0
OC15651,10000000.0
OC15652,10000000.0
OC15653,10000000.0
OC15654,10000000.0
OC15655,10000000.0
OC15656,10000000.0
OC15657,10000000.0
OC15658,10000000.0
OC15659,10000000.0
OC15660,10000000.0
OC15661,10000000.0
OC15662,10000000.0
OC15663,10000000.0
OC15664,10000000.0
OC15665,10000000.0
OC15666,10000000.0
OC15667,10000000.0
OC15668,10000000.0
OC15669,10000000.0
OC15670,10000000.0
OC15671,10000000.0
OC15672,10000000.0
OC15673,10000000.0
OC15674,10000000.0
OC15675,10000000.0
OC15676,10000000.0
OC15677,10000000.0
OC15678,10000000.0
OC15679,10000000.0
OC15680,10000000.0
OC15681,10000000.0
OC15682,10000000.0
OC15683,10000000.0
OC15684,10000000.0
OC15685,10000000.0
OC15686,10000000.0
OC15687,10000000.0
OC15688,10000000.0
OC15689,10000000.0
OC15690,10000000.0
OC15691,10000000.0
OC15692,10000000.0
OC15693,10000000.0
OC15694,10000000.0
OC15695,10000000.0
OC15696,10000000.0
OC15697,10000000.0
OC15698,10000000.0
OC15699,10000000.0
OC15700,10000000.0
OC15701,10000000.0
OC15702,10000000.0
OC15703,10000000.0
OC15704,10000000.0
OC15705,10000000.0
OC15706,10000000.0
OC15707,10000000.0
OC15708,10000000.0
OC15709,10000000.0
OC15710,10000000.0
OC15711,10000000.0
OC15712,10000000.0
OC15713,10000000.0
OC15714,10000000.0
OC15715,10000000.0
OC15716,10000000.0
OC15717,10000000.0
OC15718,10000000.0
OC15719,10000000.0
OC15720,10000000.0
OC15721,10000000.0
OC15722,10000000.0
OC15723,10000000.0
OC15724,10000000.0
OC15725,10000000.0
OC15726,10000000.0
OC15727,10000000.0
OC15728,10000000.0
OC15729,10000000.0
OC15730,10000000.0
OC15731,10000000.0
OC15732,10000000.0
OC15733,10000000.0
OC15734,10000000.0
OC15735,10000000.0
OC15736,10000000.0
OC15737,10000000.0
OC15738,10000000.0
OC15739,10000000.0
OC15740,10000000.0
OC15741,10000000.0
OC15742,10000000.0
OC15743,10000000.0
OC15744,10000000.0
OC15745,10000000.0
OC15746,10000000.0
OC15747,10000000.0
OC15748,10000000.0
OC15749,10000000.0
OC15750,10000000.0
OC15751,10000000.0
OC15752,10000000.0
OC15753,10000000.0
OC15754,10000000.0
OC15755,10000000.0
OC15756,10000000.0
OC15757,10000000.0
OC15758,10000000.0
OC15759,10000000.0
OC15760,10000000.0
OC15761,10000000.0
OC15763,10000000.0
OC15765,10000000.0
OC15767,10000000.0
OC15769,10000000.0
OC15771,10000000.0
OC15773,10000000.0
OC15775,10000000.0
OC15777,10000000.0
OC15779,10000000.0
OC15781,10000000.0
OC15783,10000000.0
OC15785,10000000.0
OC15801,10000000.0
OC15802,10000000.0
OC15803,10000000.0
OC15804,10000000.0
OC15805,10000000.0
OC15806,10000000.0
OC15807,10000000.0
OC15808,10000000.0
OC15809,10000000.0
OC15810,10000000.0
OC15811,10000000.0
OC15812,10000000.0
OC15813,10000000.0
OC15814,10000000.0
OC15815,10000000.0
OC15816,10000000.0
OC15817,10000000.0
OC15818,10000000.0
OC15819,10000000.0
OC15820,10000000.0
OC15821,10000000.0
OC15822,10000000.0
OC15823,10000000.0
OC15824,10000000.0
OC15825,10000000.0
OC15826,10000000.0
OC15827,10000000.0
OC15828,10000000.0
OC15829,10000000.0
OC15830,10000000.0
OC15831,10000000.0
OC15832,10000000.0
OC15833,10000000.0
OC15834,10000000.0
OC15835,10000000.0
OC15836,10000000.0
OC15837,10000000.0
OC15838,10000000.0
OC15839,10000000.0
OC15840,10000000.0
OC15841,10000000.0
OC15842,10000000.0
OC15843,10000000.0
OC15844,10000000.0
OC15845,10000000.0
OC15846,10000000.0
OC15847,10000000.0
OC15848,10000000.0
OC15849,10000000.0
OC15850,10000000.0
OC15851,10000000.0
OC15852,10000000.0
OC15853,10000000.0
OC15854,10000000.0
OC15855,10000000.0
OC15856,10000000.0
OC15857,10000000.0
OC15858,10000000.0
OC15859,10000000.0
OC15860,10000000.0
OC15861,10000000.0
OC15862,10000000.0
OC15863,10000000.0
OC15864,10000000.0
OC15865,10000000.0
OC15866,10000000.0
OC15867,10000000.0
OC15868,10000000.0
OC15869,10000000.0
OC15870,10000000.0
OC15871,10000000.0
OC15872,10000000.0
OC15873,10000000.0
OC15874,10000000.0
OC15875,10000000.0
OC15876,10000000.0
OC15877,10000000.0
OC15878,10000000.0
OC15879,10000000.0
OC15880,10000000.0
OC15881,10000000.0
OC15882,10000000.0
OC15883,10000000.0
OC15884,10000000.0
OC15885,10000000.0
OC15886,10000000.0
OC15887,10000000.0
OC15888,10000000.0
OC15889,10000000.0
OC15890,10000000.0
OC15891,10000000.0
OC15892,10000000.0
OC15893,10000000.0
OC15894,10000000.0
OC15895,10000000.0
OC15896,10000000.0
OC15897,10000000.0
OC15898,10000000.0
OC15899,10000000.0
OC15900,10000000.0
OC15901,10000000.0
OC15902,10000000.0
OC15903,10000000.0
OC15904,10000000.0
OC15905,10000000.0
OC15906,10000000.0
OC15907,10000000.0
OC15908,10000000.0
OC15909,10000000.0
OC15910,10000000.0
OC15911,10000000.0
OC15912,10000000.0
OC15913,10000000.0
OC15914,10000000.0
OC15915,10000000.0
OC15916,10000000.0
OC15917,10000000.0
OC15918,10000000.0
OC15919,10000000.0
OC15920,10000000.0
OC15921,10000000.0
OC15922,10000000.0
OC15923,10000000.0
OC15924,10000000.0
OC15925,10000000.0
OC15926,10000000.0
OC15927,10000000.0
OC15928,10000000.0
OC15929,10000000.0
OC15930,10000000.0
OC15931,10000000.0
OC15932,10000000.0
OC15933,10000000.0
OC15934,10000000.0
OC15935,10000000.0
OC15936,10000000.0
OC15937,10000000.0
OC15938,10000000.0
OC15939,10000000.0
OC15940,10000000.0
OC15941,10000000.0
OC15942,10000000.0
OC15943,10000000.0
OC15944,10000000.0
OC15945,10000000.0
OC15946,10000000.0
OC15947,10000000.0
OC15948,10000000.0
OC15949,10000000.0
OC15950,10000000.0
OC15951,10000000.0
OC15952,10000000.0
OC15953,10000000.0
OC15954,10000000.0
OC15955,10000000.0
OC15956,10000000.0
OC15957,10000000.0
OC15958,10000000.0
OC15959,10000000.0
OC15960,10000000.0
OC15961,10000000.0
OC15962,10000000.0
OC15963,10000000.0
OC15964,10000000.0
OC15965,10000000.0
OC15966,10000000.0
OC15967,10000000.0
OC15968,10000000.0
OC15969,10000000.0
OC15970,10000000.0
OC15971,10000000.0
OC15972,10000000.0
OC15973,10000000.0
OC15974,10000000.0
OC15975,10000000.0
OC15976,10000000.0
OC15977,10000000.0
OC15978,10000000.0
OC15979,10000000.0
OC15980,10000000.0
OC15981,10000000.0
OC15982,10000000.0
OC15983,10000000.0
OC15984,10000000.0
OC15985,10000000.0
OC15986,10000000.0
OC15987,10000000.0
OC15988,10000000.0
OC15989,10000000.0
OC15990,10000000.0
OC15991,10000000.0
OC15992,10000000.0
OC15993,10000000.0
OC15994,10000000.0
OC15995,10000000.0
OC15996,10000000.0
OC15997,10000000.0
OC15998,10000000.0
OC15999,10000000.0
OC16000,10000000.0
OC16001,10000000.0
OC16002,10000000.0
OC16003,10000000.0
OC16004,10000000.0
OC16005,10000000.0
OC16006,10000000.0
OC16007,10000000.0
OC16008,10000000.0
OC16009,10000000.0
OC16010,10000000.0
OC16011,10000000.0
OC16012,10000000.0
OC16013,10000000.0
OC16014,10000000.0
OC16015,10000000.0
OC16016,10000000.0
OC16017,10000000.0
OC16018,10000000.0
OC16019,10000000.0
OC16020,10000000.0
OC16021,10000000.0
OC16022,10000000.0
OC16023,10000000.0
OC16024,10000000.0
OC16025,10000000.0
OC16026,10000000.0
OC16027,10000000.0
OC16028,10000000.0
OC16029,10000000.0
OC16030,10000000.0
OC16031,10000000.0
OC16032,10000000.0
OC16033,10000000.0
OC16034,10000000.0
OC16035,10000000.0
OC16036,10000000.0
OC16037,10000000.0
OC16038,10000000.0
OC16039,10000000.0
OC16040,10000000.0
OC16041,10000000.0
OC16042,10000000.0
OC16043,10000000.0
OC16044,10000000.0
OC16045,10000000.0
OC16046,10000000.0
OC16047,10000000.0
OC16048,10000000.0
OC16049,10000000.0
OC16050,10000000.0
OC16051,10000000.0
OC16052,10000000.0
OC16053,10000000.0
OC16054,10000000.0
OC16055,10000000.0
OC16056,10000000.0
OC16057,10000000.0
OC16058,10000000.0
OC16059,10000000.0
OC16060,10000000.0
OC16061,10000000.0
OC16062,10000000.0
OC16063,10000000.0
OC16064,10000000.0
OC16065,10000000.0
OC16066,10000000.0
OC16067,10000000.0
OC16068,10000000.0
OC16069,10000000.0
OC16070,10000000.0
OC16071,10000000.0
OC16072,10000000.0
OC16073,10000000.0
OC16074,10000000.0
OC16075,10000000.0
OC16076,10000000.0
OC16077,10000000.0
OC16078,10000000.0
OC16079,10000000.0
OC16080,10000000.0
OC16081,10000000.0
OC16082,10000000.0
OC16083,10000000.0
OC16084,10000000.0
OC16085,10000000.0
OC16086,10000000.0
OC16087,10000000.0
OC16088,10000000.0
OC16089,10000000.0
OC16090,10000000.0
OC16091,10000000.0
OC16092,10000000.0
OC16093,10000000.0
OC16094,10000000.0
OC16095,10000000.0
OC16096,10000000.0
OC16097,10000000.0
OC16098,10000000.0
OC16099,10000000.0
OC16100,10000000.0
OC16101,10000000.0
OC16102,10000000.0
OC16103,10000000.0
OC16104,10000000.0
OC16105,10000000.0
OC16106,10000000.0
OC16107,10000000.0
OC16108,10000000.0
OC16109,10000000.0
OC16110,10000000.0
OC16111,10000000.0
OC16112,10000000.0
OC16113,10000000.0
OC16114,10000000.0
OC16115,10000000.0
OC16116,10000000.0
OC16117,10000000.0
OC16118,10000000.0
OC16119,10000000.0
OC16120,10000000.0
OC16121,10000000.0
OC16122,10000000.0
OC16123,10000000.0
OC16124,10000000.0
OC16125,10000000.0
OC16126,10000000.0
OC16127,10000000.0
OC16128,10000000.0
OC16129,10000000.0
OC16130,10000000.0
OC16131,10000000.0
OC16132,10000000.0
OC16133,10000000.0
OC16134,10000000.0
OC16135,10000000.0
OC16136,10000000.0
OC16137,10000000.0
OC16138,10000000.0
OC16139,10000000.0
OC16140,10000000.0
OC16141,10000000.0
OC16142,10000000.0
OC16143,10000000.0
OC16144,10000000.0
OC16145,10000000.0
OC16146,10000000.0
OC16147,10000000.0
OC16148,10000000.0
OC16149,10000000.0
OC16150,10000000.0
OC16151,10000000.0
OC16152,10000000.0
OC16153,10000000.0
OC16154,10000000.0
OC16155,10000000.0
OC16156,10000000.0
OC16157,10000000.0
OC16158,10000000.0
OC16159,10000000.0
OC16160,10000000.0
OC16161,10000000.0
OC16162,10000000.0
OC16163,10000000.0
OC16164,10000000.0
OC16165,10000000.0
OC16166,10000000.0
OC16167,10000000.0
OC16168,10000000.0
OC16169,10000000.0
OC16170,10000000.0
OC16171,10000000.0
OC16172,10000000.0
OC16173,10000000.0
OC16174,10000000.0
OC16175,10000000.0
OC16176,10000000.0
OC16177,10000000.0
OC16178,10000000.0
OC16179,10000000.0
OC16180,10000000.0
OC16181,10000000.0
OC16182,10000000.0
OC16183,10000000.0
OC16184,10000000.0
OC16185,10000000.0
OC16186,10000000.0
OC16187,10000000.0
OC16188,10000000.0
OC16189,10000000.0
OC16190,10000000.0
OC16191,10000000.0
OC16192,10000000.0
OC16193,10000000.0
OC16194,10000000.0
OC16195,10000000.0
OC16196,10000000.0
OC16197,10000000.0
OC16198,10000000.0
OC16199,10000000.0
OC16200,10000000.0
OC16201,10000000.0
OC16202,10000000.0
OC16203,10000000.0
OC16204,10000000.0
OC16205,10000000.0
OC16206,10000000.0
OC16207,10000000.0
OC16208,10000000.0
OC16209,10000000.0
OC16210,10000000.0
OC16211,10000000.0
OC16212,10000000.0
OC16213,10000000.0
OC16214,10000000.0
OC16215,10000000.0
